MSA,Water_Using_Cluster,Days,Bathtub_prop,RO_system_prop,Humidifer_prop,Evaporative_cooler_prop,Ice_make_prop,Year_built_mean,Home_value_per_sqft_prctl_mean,Home_size_prctl_mean,Avg_msa_daily_temp,Avg_msa_daily_ppt,daily_vol_cw_pc,daily_vol_dw_pc,daily_vol_faucet_pc,daily_vol_indoor_pc,daily_vol_leak_pc,daily_vol_shower_pc,daily_vol_soft_pc,daily_vol_toilet_pc,Daily_vol_mean
"San Jose, Ca",Medium Water-Using Cluster,47,0.448398577,0.116014235,0.019217082,0.00569395,0.358718861,52.0331651,0.499990372,0.498518073,7.4632783,25.53186,47.43732019,6.101318108,22.87495758,14.67374948,32.97338094,44.4324388,78.77990976,53.46003043,128.7803061
"San Jose, Ca",Medium Water-Using Cluster,48,0.445301543,0.116409537,0.018934081,0.005610098,0.35483871,52.10021322,0.499297666,0.497927105,6.312099,6.284099,43.99009299,5.708921058,20.72304026,14.74997621,37.23187793,42.81775407,75.43978682,49.58663429,121.1903819
"San Jose, Ca",Medium Water-Using Cluster,49,0.441713483,0.115168539,0.018960674,0.005617978,0.35252809,52.27991453,0.497846459,0.496969993,6.1260924,1.78E-05,44.30022118,5.471145238,20.16781704,14.78962185,33.29697796,42.92881322,64.69552148,47.85170093,118.6571503
"San Jose, Ca",Medium Water-Using Cluster,50,0.444210526,0.115789474,0.019649123,0.005614035,0.352280702,52.08683274,0.498459887,0.499974495,6.3326473,3.2433755,42.0142395,5.76873753,20.20240617,16.22582167,32.39822829,44.13787369,82.60539087,47.73241151,119.2749998
"San Jose, Ca",Medium Water-Using Cluster,51,0.444132115,0.115249473,0.018973999,0.004919185,0.355586788,52.00285103,0.498943467,0.499040217,5.567307,0.23625405,44.70429641,6.036399502,20.36619178,16.04041767,33.57047369,42.47103587,78.69566999,49.32610263,119.3868675
"San Jose, Ca",Medium Water-Using Cluster,52,0.443109541,0.115194346,0.018374558,0.00565371,0.356183746,51.83357245,0.499062204,0.500407143,5.0872145,0,48.90532078,5.880195747,21.89086707,16.42370037,29.80935298,42.75568564,70.92367177,51.56531262,124.5792985
"San Jose, Ca",Medium Water-Using Cluster,53,0.444915254,0.117231638,0.017655367,0.005649718,0.357344633,52.01646385,0.498063053,0.497947945,6.301854,0,49.90906819,6.232281532,22.72716126,15.23014133,38.99841861,44.62561997,79.08159883,53.05667416,131.4803342
"San Jose, Ca",Medium Water-Using Cluster,54,0.44639103,0.116327961,0.018220042,0.004905396,0.358093903,51.95596591,0.496727554,0.500795527,6.7353563,0,47.82147767,5.559821031,20.91145912,17.79450195,34.80122915,42.68738878,61.09804608,49.91330377,122.7037238
"San Jose, Ca",Medium Water-Using Cluster,55,0.446164673,0.115411682,0.019000704,0.005629838,0.361013371,51.84296931,0.498024045,0.499453852,7.0763288,0,43.58765938,5.530024379,20.6215163,16.45182679,34.19991405,43.89998482,62.63985806,47.54404037,119.2062128
"San Jose, Ca",Medium Water-Using Cluster,56,0.446143155,0.117442669,0.018068103,0.005559416,0.357887422,51.93028169,0.498205889,0.501327413,8.0464735,0,40.83704498,5.833447248,20.03096038,16.65656884,32.78165986,44.39906386,57.38611761,47.398271,119.130486
"San Jose, Ca",Medium Water-Using Cluster,57,0.446153846,0.114685315,0.018181818,0.005594406,0.359440559,52.02411348,0.498297619,0.498807646,9.650185,0,44.61299385,5.708803125,20.18819789,17.49143235,40.93402967,44.26297351,59.64177289,47.49507102,120.3684031
"San Jose, Ca",Medium Water-Using Cluster,58,0.444909344,0.116457462,0.018131102,0.005578801,0.356345886,51.97243816,0.499071784,0.500837273,10.426916,0,43.81100549,5.493110489,20.43376783,18.83683458,41.23290571,43.86456458,64.85639774,49.65225585,122.8670028
"San Jose, Ca",Medium Water-Using Cluster,59,0.443971631,0.114184397,0.018439716,0.005673759,0.356028369,51.86815562,0.49554143,0.501742,9.594857,0,50.16655686,5.903981921,22.12210877,15.87797476,38.11483543,44.63883851,75.35332796,51.3136893,129.3216784
"San Jose, Ca",Medium Water-Using Cluster,60,0.445936396,0.117314488,0.018374558,0.00565371,0.357597173,52.05882353,0.49637511,0.499623421,8.796155,0.012969876,45.58618449,5.937540287,23.8171843,18.17122539,34.27392153,43.93011619,71.28033897,53.85795734,132.8375311
"San Jose, Ca",Medium Water-Using Cluster,61,0.446304045,0.117852162,0.018131102,0.005578801,0.359135286,51.85845718,0.498748412,0.501475642,5.7865667,4.2021947,44.67809191,5.810729556,21.6638124,15.82541435,38.62024057,45.18922379,76.75324616,50.02064796,126.6245048
"San Jose, Ca",Medium Water-Using Cluster,62,0.442807018,0.117894737,0.018245614,0.005614035,0.355789474,51.97793594,0.499625525,0.500756299,5.028938,0,44.01633347,5.796579876,21.07006787,14.50704017,35.99044542,45.10327349,57.50890114,48.5227498,122.926036
"San Luis Obispo, Ca",Low Water-Using Cluster,1,0.305405405,0.17027027,0.008108108,0.002702703,0.283783784,39.77586207,0.483305731,0.496284078,7.8939586,0.015485192,66.0414062,6.361914272,19.23495143,18.95906742,32.33964653,40.074634,68.16575051,47.50118212,110.4473287
"San Luis Obispo, Ca",Low Water-Using Cluster,2,0.307894737,0.173684211,0.007894737,0.002631579,0.281578947,39.8767507,0.48773138,0.493171227,8.666159,23.140778,65.46920026,7.736543491,18.85820888,16.25885392,24.41085919,39.22766539,37.64393649,47.25758257,105.3398187
"San Luis Obispo, Ca",Low Water-Using Cluster,3,0.313672922,0.166219839,0.008042895,0.002680965,0.286863271,39.6,0.48750657,0.499052492,8.213946,11.050342,65.99353471,6.681860929,20.10425041,13.44779254,30.8371653,41.1369247,125.8992619,49.30184528,116.6202219
"San Luis Obispo, Ca",Low Water-Using Cluster,4,0.316489362,0.170212766,0.007978723,0.002659574,0.289893617,39.57507082,0.487978939,0.497922886,12.792873,27.959803,67.81732453,6.729684394,20.74900222,15.00147269,32.34119896,45.07490075,111.3351543,52.58452598,122.167177
"San Luis Obispo, Ca",Low Water-Using Cluster,5,0.318059299,0.169811321,0.008086253,0.002695418,0.291105121,39.81268012,0.488427746,0.493881232,10.393498,3.1003692,60.12426726,6.637661709,18.37576768,16.02415725,27.24756443,37.76462563,64.99785616,47.24610699,104.1197999
"San Luis Obispo, Ca",Low Water-Using Cluster,6,0.310160428,0.168449198,0.005347594,0.002673797,0.288770053,39.66571429,0.485620723,0.496655236,8.7074175,0.09451885,65.91677759,7.232594905,18.06535803,14.90914317,36.05706877,39.05171042,70.57136477,46.28769114,103.9747916
"San Luis Obispo, Ca",Low Water-Using Cluster,7,0.308093995,0.169712794,0.005221932,0.002610966,0.292428198,39.75766017,0.489034377,0.495568345,7.437141,3.258372,69.9573598,6.258161324,17.48927888,18.33298693,35.82261893,42.19503132,65.75452833,47.2107195,108.5827228
"San Luis Obispo, Ca",Low Water-Using Cluster,8,0.321243523,0.178756477,0.010362694,0.002590674,0.300518135,39.81440443,0.485350822,0.500911539,6.9563622,0.00261,55.61927591,6.697012522,17.81173045,18.19546846,34.56966211,40.37584436,85.15602911,46.39806951,103.5404401
"San Luis Obispo, Ca",Low Water-Using Cluster,9,0.322997416,0.178294574,0.012919897,0.002583979,0.299741602,39.77348066,0.488470253,0.496981725,6.562913,0.000199808,71.84403957,7.592540818,17.45219488,17.22685537,35.31099585,41.10365459,36.26800805,48.0246002,112.8794067
"San Luis Obispo, Ca",Low Water-Using Cluster,10,0.321148825,0.174934726,0.01305483,0.002610966,0.295039164,40.13370474,0.484982177,0.496545355,8.618935,1.7536374,54.46071723,7.010232355,20.21620139,15.5604567,26.89820059,41.05212683,89.91521318,54.35094021,117.4341243
"San Luis Obispo, Ca",Low Water-Using Cluster,11,0.325520833,0.177083333,0.013020833,0.002604167,0.302083333,39.57894737,0.480666861,0.504453276,11.419447,48.811863,60.45517104,7.17622156,20.81516277,19.83224425,31.7806944,42.82135218,103.8931353,54.58240285,121.9631268
"San Luis Obispo, Ca",Low Water-Using Cluster,12,0.320512821,0.182051282,0.012820513,0.002564103,0.297435897,39.85558583,0.488682119,0.50186604,7.2878585,10.819136,65.32140813,5.909572647,19.24726334,13.37943027,27.71687819,40.21137805,59.14634063,48.03890798,111.069069
"San Luis Obispo, Ca",Low Water-Using Cluster,13,0.329974811,0.183879093,0.012594458,0.002518892,0.294710327,39.79569892,0.487222681,0.502183212,5.3551564,1.0357509,54.86992313,6.824121315,17.59025818,20.78079681,29.79114524,40.87754833,58.7699269,47.63628235,106.3822748
"San Luis Obispo, Ca",Low Water-Using Cluster,14,0.322250639,0.179028133,0.012787724,0.002557545,0.291560102,39.95081967,0.491250103,0.496466108,5.2239895,0,55.38870146,6.659141484,18.27264392,18.93874519,31.05710863,39.51733845,72.16864097,48.43322257,108.1980517
"San Luis Obispo, Ca",Low Water-Using Cluster,15,0.334170854,0.188442211,0.012562814,0.002512563,0.296482412,40.05093834,0.493609559,0.499717426,6.2397633,0,53.03114656,6.985160494,18.19983943,19.98253918,30.71255178,41.12663304,69.84944176,47.45913905,110.2921142
"San Luis Obispo, Ca",Low Water-Using Cluster,16,0.335,0.1825,0.0125,0.0025,0.2925,40.11466667,0.495861479,0.493065674,6.885752,0,73.29293212,7.255083661,17.62293936,12.66556069,31.51721505,41.9574486,86.24853076,47.34760359,109.2060807
"San Luis Obispo, Ca",Low Water-Using Cluster,17,0.33919598,0.180904523,0.012562814,0.002512563,0.301507538,40.0828877,0.496849938,0.494174035,8.59871,0,65.98997596,7.100128739,19.3091969,14.56217197,31.35200833,43.54175574,35.81206931,50.28402138,117.8468156
"San Luis Obispo, Ca",Low Water-Using Cluster,18,0.33915212,0.187032419,0.012468828,0.002493766,0.304239401,40.15425532,0.498172375,0.496598359,7.773174,0,61.65931008,7.279819642,21.04876576,16.16938046,32.01947059,46.08462306,83.55557507,54.61033777,126.6490493
"San Luis Obispo, Ca",Low Water-Using Cluster,19,0.335820896,0.186567164,0.009950249,0.002487562,0.305970149,39.94708995,0.498529099,0.496351579,7.4087477,0,67.269731,6.85077979,20.25836412,21.1963953,35.1172275,44.70447706,101.8710815,51.03431211,122.2304289
"San Luis Obispo, Ca",Low Water-Using Cluster,20,0.339240506,0.189873418,0.012658228,0.002531646,0.306329114,39.85983827,0.494056831,0.501140025,7.8212805,0,64.04509584,7.145427505,19.59011306,19.57964608,33.12427747,44.38562795,57.50492488,51.28228325,120.1084971
"San Luis Obispo, Ca",Low Water-Using Cluster,21,0.335820896,0.186567164,0.012437811,0.002487562,0.303482587,39.57559682,0.494388284,0.502146743,9.072742,0,58.55163546,7.009164944,19.71471603,19.61751146,23.63269677,43.83229824,55.51349054,51.12803123,118.2166346
"San Luis Obispo, Ca",Low Water-Using Cluster,22,0.332506203,0.188585608,0.012406948,0.00248139,0.302729529,39.57894737,0.496660946,0.498623365,9.882981,0,65.63756359,7.093866888,20.1222812,17.33351614,35.99222119,43.17788679,94.84406791,53.91678489,121.6475251
"San Luis Obispo, Ca",Low Water-Using Cluster,23,0.341772152,0.194936709,0.010126582,0.002531646,0.311392405,39.37903226,0.491450433,0.501362504,10.58187,0,56.67982001,7.129971643,21.25425774,17.40256376,36.24665672,45.19813373,105.4316201,55.74166243,124.8704144
"San Luis Obispo, Ca",Low Water-Using Cluster,24,0.349869452,0.195822454,0.01305483,0.002610966,0.308093995,39.37845304,0.500546939,0.493591379,10.792491,0,64.87205268,7.409210104,24.26689495,19.14200273,24.03269419,49.18184726,76.37419455,62.40393885,138.1034647
"San Luis Obispo, Ca",Low Water-Using Cluster,25,0.349740933,0.199481865,0.012953368,0.002590674,0.316062176,40.05191257,0.498432442,0.492038034,11.501027,0,48.93689186,8.323105363,23.35620037,23.15994892,39.49076897,47.19168156,43.80984911,63.36843376,132.7860816
"San Luis Obispo, Ca",Low Water-Using Cluster,26,0.35,0.19,0.01,0.0025,0.3125,39.72413793,0.493485834,0.493688266,13.816028,0,69.11171448,6.915129734,21.4437511,17.7892822,30.28212602,47.44441704,57.51960605,58.81872563,134.2937851
"San Luis Obispo, Ca",Low Water-Using Cluster,27,0.337563452,0.185279188,0.010152284,0.002538071,0.299492386,39.37837838,0.492752021,0.498141374,13.240779,0.06626135,58.66107723,7.397642968,19.83353537,22.84327764,30.41056887,43.02152787,91.87219565,55.34207446,123.2344169
"San Luis Obispo, Ca",Low Water-Using Cluster,28,0.342431762,0.188585608,0.012406948,0.00248139,0.307692308,39.86507937,0.499664102,0.491125399,10.733241,33.02826,69.42890297,7.416254028,19.81242497,18.439144,26.98333035,47.19335668,45.5703606,53.69046255,126.0608749
"San Luis Obispo, Ca",Low Water-Using Cluster,29,0.343980344,0.189189189,0.012285012,0.002457002,0.307125307,39.58792651,0.495937131,0.499454273,9.301836,0.13275288,72.28745772,7.874903244,20.11065517,20.32034204,35.02895163,48.17729378,69.06112056,52.97313172,124.6506338
"San Luis Obispo, Ca",Low Water-Using Cluster,30,0.345,0.18,0.0125,0.0025,0.3075,39.82446809,0.494681476,0.497971952,9.866731,2.3915462,73.02939845,7.4518461,20.13667465,14.01803469,49.82797108,42.38713659,106.6059101,56.02070784,125.1977272
"San Luis Obispo, Ca",Low Water-Using Cluster,31,0.357320099,0.186104218,0.012406948,0.00248139,0.312655087,39.74210526,0.49369566,0.497116705,12.983051,6.6023407,68.92846998,7.225994949,20.66137449,17.77279777,32.66786021,49.96808975,58.19898039,56.00439757,127.0668993
"San Luis Obispo, Ca",Low Water-Using Cluster,32,0.349875931,0.191066998,0.012406948,0.00248139,0.312655087,39.59894459,0.492479513,0.497883471,10.794455,34.869835,59.91168473,7.955478846,21.09718418,15.23272095,23.21371033,43.66172707,112.8707204,56.12235554,125.6481938
"San Luis Obispo, Ca",Low Water-Using Cluster,33,0.34729064,0.192118227,0.012315271,0.002463054,0.310344828,39.58267717,0.493506486,0.496205357,7.6967163,0.116629995,56.70905181,6.591968566,19.56527553,16.13299482,26.93283025,40.07664952,92.03387622,52.04106268,114.9572442
"San Luis Obispo, Ca",Low Water-Using Cluster,34,0.346633416,0.187032419,0.009975062,0.002493766,0.314214464,39.86507937,0.49862406,0.495917878,6.078131,4.109841,60.37572328,10.45135551,18.73888093,19.41777663,32.16202337,40.07433903,115.1329612,46.19996803,109.3492503
"San Luis Obispo, Ca",Low Water-Using Cluster,35,0.393574297,0.204819277,0.012048193,0.004016064,0.361445783,37.66527197,0.49700063,0.51093994,9.731594,0.28522268,60.78635397,7.655870039,19.10116112,26.90729225,20.08155084,36.80964552,44.90200798,46.33881821,115.1245854
"San Luis Obispo, Ca",Low Water-Using Cluster,36,0.396694215,0.210743802,0.012396694,0.004132231,0.371900826,37.25321888,0.490939218,0.516060672,12.351297,39.250446,47.91495155,7.788441924,18.63275028,23.5518435,21.02249845,40.88721957,50.01592996,46.07514868,111.778395
"San Luis Obispo, Ca",Low Water-Using Cluster,37,0.396761134,0.210526316,0.012145749,0.004048583,0.36437247,37.45378151,0.497611754,0.511820288,8.135831,8.994974,52.65090569,7.189989545,18.71288738,22.12433591,22.83777904,42.69251565,28.26251996,45.60781612,116.6173071
"San Luis Obispo, Ca",Low Water-Using Cluster,38,0.395061728,0.209876543,0.012345679,0.004115226,0.362139918,37.89316239,0.487108118,0.517878669,8.448269,0.003852692,51.81752942,7.542198263,19.36188408,17.271193,20.62429314,45.22527526,35.15965123,44.57848932,117.2305083
"San Luis Obispo, Ca",Low Water-Using Cluster,39,0.390946502,0.209876543,0.012345679,0.004115226,0.37037037,37.472103,0.496541022,0.517182737,10.968573,9.099832,58.70436765,8.43969667,18.45794228,17.71823699,14.67685779,37.47527811,62.89276276,44.91128689,113.2915444
"San Luis Obispo, Ca",Low Water-Using Cluster,40,0.386831276,0.209876543,0.012345679,0.004115226,0.362139918,37.88034188,0.498219178,0.516658619,12.059747,29.638998,51.3122634,8.306868516,17.95820355,29.27171551,18.38473263,37.78358859,59.22003968,43.84981109,104.3427425
"San Luis Obispo, Ca",Low Water-Using Cluster,41,0.384297521,0.20661157,0.012396694,0.004132231,0.359504132,37.94444444,0.494733389,0.515148891,13.530178,92.75317,54.16448452,7.448755743,17.63968397,25.77732618,18.26432148,39.57613265,124.4225359,44.29301983,107.6580804
"San Luis Obispo, Ca",Low Water-Using Cluster,42,0.352791878,0.192893401,0.012690355,0.002538071,0.30964467,39.37127371,0.493706085,0.500571202,10.264468,8.611965,61.9492034,7.708471186,18.53991356,20.95443524,38.28214253,40.13757222,51.91262925,49.48083727,110.0956093
"San Luis Obispo, Ca",Low Water-Using Cluster,43,0.35839599,0.192982456,0.012531328,0.002506266,0.315789474,39.22666667,0.499367705,0.49966652,9.826668,1.051801,56.80517771,6.807559593,17.49562176,22.50252102,63.77795602,41.8409284,57.76903652,46.58812948,110.3533768
"San Luis Obispo, Ca",Low Water-Using Cluster,44,0.35218509,0.203084833,0.01285347,0.002570694,0.318766067,39.4630137,0.497370619,0.500953056,12.322681,0.007227692,53.62974475,6.519971456,17.88507671,18.06592801,30.54064103,41.48946895,41.26638065,49.61366499,108.3877121
"San Luis Obispo, Ca",Low Water-Using Cluster,45,0.361038961,0.202597403,0.012987013,0.002597403,0.324675325,39.45303867,0.498002043,0.499285932,11.427847,6.4431295,72.17632659,7.089374685,19.46601384,16.40958831,41.04551246,41.34520076,60.82579599,51.29666741,116.4075706
"San Luis Obispo, Ca",Low Water-Using Cluster,46,0.354166667,0.197916667,0.013020833,0.002604167,0.322916667,38.97777778,0.49415954,0.504803523,10.513039,31.8439,50.383519,6.892989174,19.80805609,16.70433479,33.95753696,42.60906895,115.2491815,54.17285531,115.4731759
"San Luis Obispo, Ca",Low Water-Using Cluster,47,0.372031662,0.205804749,0.013192612,0.002638522,0.332453826,38.81971831,0.496340228,0.500129863,8.989475,13.009149,50.41993834,6.096494619,19.94094756,20.38220875,23.05103157,46.91551068,125.3126766,52.83503714,118.5187676
"San Luis Obispo, Ca",Low Water-Using Cluster,48,0.367292225,0.211796247,0.013404826,0.002680965,0.319034853,39.00854701,0.498620582,0.504239828,7.2648773,6.9608717,62.09427673,6.558835471,19.25513966,18.16012575,89.4806867,42.98655662,115.4882747,49.12864575,119.488105
"San Luis Obispo, Ca",Low Water-Using Cluster,49,0.357512953,0.196891192,0.012953368,0.002590674,0.31865285,39.1468144,0.503464453,0.49774204,6.1308217,0.00793,57.95135138,7.005808077,18.30934541,18.65035502,36.81881863,40.84064659,41.82807168,49.78695324,110.1751973
"San Luis Obispo, Ca",Low Water-Using Cluster,50,0.354005168,0.196382429,0.012919897,0.002583979,0.315245478,39.05509642,0.499490357,0.495682809,6.7901583,0.2002775,57.79021743,6.894991705,17.8197345,14.79371108,63.04791458,39.25462301,82.91974319,47.36627996,109.4373296
"San Luis Obispo, Ca",Low Water-Using Cluster,51,0.357326478,0.195372751,0.01285347,0.002570694,0.321336761,38.75274725,0.494337724,0.500659359,6.1174636,1.4604297,69.6650447,6.877806118,17.83764536,18.63805996,35.94369428,39.8864984,58.30757498,47.14636257,111.0544478
"San Luis Obispo, Ca",Low Water-Using Cluster,52,0.359897172,0.200514139,0.01285347,0.002570694,0.313624679,39.04657534,0.50051943,0.497241065,5.5877805,0,62.30656788,6.431200997,18.90271302,18.6229688,51.11962589,43.34061454,70.04268234,50.39749369,118.9316242
"San Luis Obispo, Ca",Low Water-Using Cluster,53,0.357512953,0.199481865,0.012953368,0.002590674,0.313471503,39.11357341,0.498176932,0.500140346,7.2385254,0,58.23547894,7.316914062,20.20739791,15.76264551,39.51977439,42.2591009,70.87705377,51.71641997,121.4627312
"San Luis Obispo, Ca",Low Water-Using Cluster,54,0.353403141,0.201570681,0.013089005,0.002617801,0.306282723,39.28212291,0.493698772,0.502093396,6.438959,0,59.17443635,6.051695987,19.58019251,16.72789432,50.06080738,43.1899368,63.07176063,50.42919409,120.9745915
"San Luis Obispo, Ca",Low Water-Using Cluster,55,0.364341085,0.206718346,0.012919897,0.002583979,0.317829457,39.08310249,0.493410613,0.502936329,6.075985,0,67.60229615,7.384016328,18.76098406,20.89497527,30.80878352,43.29637265,120.5943443,50.45864082,114.7304903
"San Luis Obispo, Ca",Low Water-Using Cluster,56,0.366492147,0.204188482,0.013089005,0.002617801,0.321989529,39.08988764,0.490157666,0.504269889,8.546921,0,64.19739378,6.196451459,18.3954827,20.83491026,27.13874968,44.14760853,18.52981667,48.65883575,113.1376356
"San Luis Obispo, Ca",Low Water-Using Cluster,57,0.35978836,0.195767196,0.013227513,0.002645503,0.312169312,39.27605634,0.495249865,0.506844648,9.21871,0,59.83593585,7.453574139,19.45684996,18.31612219,23.71026061,43.10254234,121.6924965,48.42945732,114.0571933
"San Luis Obispo, Ca",Low Water-Using Cluster,58,0.362467866,0.200514139,0.01285347,0.002570694,0.316195373,39.4478022,0.496380321,0.500484845,9.9334755,0,65.7557913,6.770732976,18.46233774,17.12504964,24.76590983,43.63069502,79.35148669,49.28160143,119.270457
"San Luis Obispo, Ca",Low Water-Using Cluster,59,0.360824742,0.198453608,0.012886598,0.00257732,0.31443299,39.70523416,0.496924078,0.499220398,9.999959,0,61.81477126,7.019389054,19.917712,18.24976572,24.28415734,42.8781745,55.08708228,53.3922489,116.9775272
"San Luis Obispo, Ca",Low Water-Using Cluster,60,0.362433862,0.201058201,0.013227513,0.002645503,0.32010582,39.26988636,0.496496385,0.504548811,9.068034,0.09699576,62.4561675,7.576079779,21.44331689,17.53274957,22.63945619,43.94978043,65.76824616,55.59518313,128.7672367
"San Luis Obispo, Ca",Low Water-Using Cluster,61,0.358974359,0.2,0.012820513,0.002564103,0.315384615,39.46153846,0.497261962,0.501731464,6.850918,3.3366477,57.11389076,6.772099662,19.25247917,21.11936978,30.41593912,44.41249264,123.4269892,50.78047432,116.6998124
"San Luis Obispo, Ca",Low Water-Using Cluster,62,0.359375,0.197916667,0.013020833,0.002604167,0.3125,39.4972067,0.494173878,0.503769666,5.646488,0.14383769,57.71294397,7.138056491,18.82964259,20.50024446,24.29463736,43.33495463,99.67567375,49.14820746,110.9342068
"Santa Cruz, Ca",Low Water-Using Cluster,1,0.375,0.069444444,0.013888889,0.013888889,0.277777778,42.98571429,0.503315358,0.506851548,7.8323693,1.3035048,47.5138538,7.01435426,18.42460033,27.83613966,14.06425951,38.47381125,45.78056777,43.74226608,95.62006765
"Santa Cruz, Ca",Low Water-Using Cluster,2,0.371428571,0.071428571,0.014285714,0.014285714,0.271428571,44.04411765,0.507201402,0.505671036,5.861372,38.58752,71.09293758,4.903704816,15.63952299,29.36828623,13.31218448,45.15930395,39.86066677,42.65957623,97.50249093
"Santa Cruz, Ca",Low Water-Using Cluster,3,0.367647059,0.073529412,0.014705882,0.014705882,0.279411765,44.40909091,0.504699456,0.504060425,6.2247677,1.7685869,39.29534611,7.176747892,19.58127092,27.10678802,10.86999936,41.72088215,,49.6055514,102.2492904
"Santa Cruz, Ca",Low Water-Using Cluster,4,0.375,0.069444444,0.013888889,0.013888889,0.277777778,43.95714286,0.502597554,0.505278821,8.961596,38.790123,46.52873022,6.449395269,19.03068915,22.44192731,14.48798457,42.98590814,47.44803579,47.01729549,104.1110741
"Santa Cruz, Ca",Low Water-Using Cluster,5,0.375,0.069444444,0.013888889,0.013888889,0.277777778,43.44285714,0.515201748,0.497152794,10.3168125,8.301001,81.1204382,4.828963816,17.32782866,28.44965189,16.28369237,42.60033457,,44.67133935,98.66820593
"Santa Cruz, Ca",Low Water-Using Cluster,6,0.391304348,0.072463768,0.014492754,0.014492754,0.289855072,42.56716418,0.521612437,0.507157944,10.034516,18.51472,48.62252905,7.998597076,18.35965555,16.66540421,19.82714552,36.03625489,,43.49714652,89.15553311
"Santa Cruz, Ca",Low Water-Using Cluster,7,0.38028169,0.070422535,0.014084507,0.014084507,0.281690141,42.92753623,0.518249941,0.500632993,8.051785,1.5740976,57.21920461,5.407130699,17.65034942,30.86757803,20.41996611,38.00609187,40.0579968,39.7664614,97.99223649
"Santa Cruz, Ca",Low Water-Using Cluster,8,0.391304348,0.072463768,0.014492754,0.014492754,0.289855072,43.26865672,0.526958236,0.500022108,8.357546,0.07589638,50.2597873,5.90413785,18.21076314,12.93730758,16.11317404,38.64824065,53.58600395,43.50773775,94.21946426
"Santa Cruz, Ca",Low Water-Using Cluster,9,0.376811594,0.072463768,0.014492754,0.014492754,0.275362319,43.11940299,0.518419195,0.498964317,7.546693,7.3790035,66.44302614,7.446705889,17.29102066,19.5398516,16.6712255,45.95907052,,40.15328479,102.212131
"Santa Cruz, Ca",Low Water-Using Cluster,10,0.394366197,0.070422535,0.014084507,0.014084507,0.295774648,42.84057971,0.528897681,0.497914263,9.179082,7.4213448,25.79031829,6.934947538,19.64590814,19.6284822,9.502975447,35.16601934,,52.13923829,97.32664969
"Santa Cruz, Ca",Low Water-Using Cluster,11,0.388888889,0.069444444,0.013888889,0.013888889,0.291666667,42.67142857,0.521166098,0.500249355,9.548071,84.259674,54.37270989,5.649241789,19.23181151,23.15250065,11.78480809,43.64466113,43.11661232,51.59501103,107.7951599
"Santa Cruz, Ca",Low Water-Using Cluster,12,0.388888889,0.069444444,0.013888889,0.013888889,0.291666667,42.65714286,0.522405122,0.499048215,7.1682644,25.970943,43.47051736,6.195505279,18.60776534,13.84308771,26.2262805,50.5477221,,49.09880773,105.6772773
"Santa Cruz, Ca",Low Water-Using Cluster,13,0.388888889,0.069444444,0.013888889,0.013888889,0.291666667,43.38571429,0.523390865,0.492260228,6.2653646,0.025328916,34.01333263,6.828771975,16.37139912,26.77111308,23.10022451,41.65399335,112.083459,42.16546446,98.25958478
"Santa Cruz, Ca",Low Water-Using Cluster,14,0.375,0.055555556,0.013888889,0.013888889,0.291666667,43.3,0.510010314,0.495640369,6.578155,0,46.23188187,5.741342288,17.99279113,16.05057324,22.75631641,42.78570347,139.2741597,43.25870355,101.0661583
"Santa Cruz, Ca",Low Water-Using Cluster,15,0.378378378,0.067567568,0.013513514,0.013513514,0.283783784,43.23611111,0.510541292,0.497990892,7.0064883,0,53.11601501,5.745999647,18.60745091,26.03247556,25.48050452,43.53731424,,45.52099633,100.1655961
"Santa Cruz, Ca",Low Water-Using Cluster,16,0.378378378,0.067567568,0.013513514,0.013513514,0.283783784,43.23611111,0.510541292,0.497990892,7.8699927,0,55.67297154,7.770082175,16.83504954,19.56334439,13.13886079,49.55405201,40.30465934,43.85409932,97.83445022
"Santa Cruz, Ca",Low Water-Using Cluster,17,0.375,0.069444444,0.013888889,0.013888889,0.277777778,43.78571429,0.498537358,0.504850192,8.28082,0,57.29259044,7.938514713,20.23335583,43.23746623,9.648483876,45.24839368,57.60530231,50.58876287,112.2278924
"Santa Cruz, Ca",Low Water-Using Cluster,18,0.383561644,0.068493151,0.01369863,0.01369863,0.287671233,43.53521127,0.501437852,0.499959814,9.048383,0,58.696746,6.91695113,20.35069285,24.97247806,12.84370769,51.58007178,40.99531446,51.45383468,118.1246594
"Santa Cruz, Ca",Low Water-Using Cluster,19,0.369863014,0.054794521,0,0,0.273972603,43.97183099,0.500783042,0.495431647,7.896425,0,49.09379102,5.631320253,18.07321397,20.08133794,33.75250082,39.7072985,,48.75312649,106.4149278
"Santa Cruz, Ca",Low Water-Using Cluster,20,0.388888889,0.069444444,0.013888889,0.013888889,0.291666667,44.44285714,0.494158559,0.499302459,7.1083646,0,48.87163398,6.444144408,20.93326505,12.85522933,10.28014722,45.6144801,,48.31088507,112.9496371
"Santa Cruz, Ca",Low Water-Using Cluster,21,0.373333333,0.066666667,0.013333333,0.013333333,0.28,43.52054795,0.501492085,0.504277556,9.274918,0,59.73337175,5.295519619,17.54201512,28.00910519,10.92485366,41.57531602,60.37363817,50.33316375,112.5005385
